Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,Palsonic,340,268.0,227.0,Freezer,Upright,China,632.0,Freezer,N/A,N/A,7.0,1722.0,No,Labelling and MEPS,PW ? PS,PW ? PS,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.07747618544579,-,0.0,603.4032,Australia,129050,Approved,268.0,595.0,2025-06-01,,Class 10,Unavailable,,,383.0,0.514,428.8,7,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2009
N/A,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,BOSCH,415,"316.0,82.0,170.0",N/A,"Fresh Food,Chill,Freezer",Upright,China,-,Refrigerator/Freezer,N/A,N/A,5B,-,-,Labelling and MEPS,KFN96PX91I,,AS/NZS  IEC  62552.3:2018,4.0,4.05258,N/A,N/A,590.817,"Australia,Fiji,New Zealand",129069,Approved,568.0,-,2026-08-15,,Class 6,Available,,http://www.bosch-home.com.au/,348.1,0.3431,707.424,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF2003
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RANAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RBLAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490ROGAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RORAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RRAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490R Series,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RWHAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RXAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,Smeg,607,"151.0,38.0,315.0","132.0,21.0,313.0","Freezer,Chill,Fresh Food",Upright,Turkey,-,Refrigerator/Freezer,N/A,N/A,5B,-,No,Labelling and MEPS,FA490RYWAU,FA490R Series,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.00024423198948,-,0.0,668.5888,"Australia,Fiji,New Zealand",129131,Superseded,504.0,-,2025-05-29,2021-08-15,Class 6,Available,,http://www.smeg.com.au,440.0,0.382,598.4,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ARF2008
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,TECO,222,"40.7,5.9","40.7,5.6","Fresh Food,Ice making",Upright,China,480.0,Refrigerator,N/A,N/A,2.0,485.0,No,Labelling and MEPS,TBF47BMBWBBE,TBF47*MBWBBE,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50566700069414,-,0.0,322.7702,"Australia,Fiji,New Zealand",129137,Superseded,46.6,440.0,2025-05-22,2021-08-15,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,47.8,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1992
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,TECO,222,"40.7,5.9","40.7,5.6","Fresh Food,Ice making",Upright,China,480.0,Refrigerator,N/A,N/A,2.0,485.0,No,Labelling and MEPS,TBF47*MBWBBE,TBF47*MBWBBE,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50566700069414,-,0.0,322.7702,"Australia,Fiji,New Zealand",129137,Superseded,46.6,440.0,2025-05-22,2021-08-15,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,47.8,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1992
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,TECO,222,"40.7,5.9","40.7,5.6","Fresh Food,Ice making",Upright,China,480.0,Refrigerator,N/A,N/A,2.0,485.0,No,Labelling and MEPS,TBF47RMBWBBE,TBF47*MBWBBE,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50566700069414,-,0.0,322.7702,"Australia,Fiji,New Zealand",129137,Superseded,46.6,440.0,2025-05-22,2021-08-15,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,47.8,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1992
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,TECO,222,"40.7,5.9","40.7,5.6","Fresh Food,Ice making",Upright,China,480.0,Refrigerator,N/A,N/A,2.0,485.0,No,Labelling and MEPS,TBF47SMBWBBE,TBF47*MBWBBE,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50566700069414,-,0.0,322.7702,"Australia,Fiji,New Zealand",129137,Superseded,46.6,440.0,2025-05-22,2021-08-15,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,47.8,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1992
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,TECO,222,"40.7,5.9","40.7,5.6","Fresh Food,Ice making",Upright,China,480.0,Refrigerator,N/A,N/A,2.0,485.0,No,Labelling and MEPS,TBF47WMBWBBE,TBF47*MBWBBE,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.50566700069414,-,0.0,322.7702,"Australia,Fiji,New Zealand",129137,Superseded,46.6,440.0,2025-05-22,2021-08-15,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,47.8,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ARF1992
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,NAKITA,185,96.0,95.0,Freezer,Chest,China,554.0,Freezer,N/A,N/A,6C,847.0,No,Labelling and MEPS,CM0552,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.6390576675516,-,0.0,280.9504,Fiji,129144,Approved,96.0,565.0,2025-05-29,,Class 8,Unavailable,,,202.0,0.514,153.6,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ARF2006
No,AS/NZS 4474.2:2009/Amdt 1:2011,PARMCO,370,"38.0,168.0","36.0,166.0","Freezer,Fresh Food",Upright,China,1430.0,Refrigerator/Freezer,N/A,N/A,4.0,580.0,No,Labelling and MEPS,FR-206WTM-FF,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.03717405845806,-,0.0,375.3088,New Zealand,129153,Approved,206.0,550.0,2120-05-22,,Class 4,Unavailable,http://homa.appliances-china.com/,http://www.parmco.co.nz,295.0,0.351,228.8,4,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0678
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TECO,183,75.0,74.0,Fresh Food,Upright,China,450.0,Refrigerator,N/A,N/A,2.0,705.0,No,Labelling and MEPS,TBF75BMDAWIBE,TBF75*MDAWIBE,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.51870991170973,-,0.0,331.175,"Australia,Fiji,New Zealand",129157,Approved,75.0,485.0,2025-05-22,,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,75.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1993
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TECO,183,75.0,74.0,Fresh Food,Upright,China,450.0,Refrigerator,N/A,N/A,2.0,705.0,No,Labelling and MEPS,TBF75*MDAWIBE,TBF75*MDAWIBE,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.51870991170973,-,0.0,331.175,"Australia,Fiji,New Zealand",129157,Approved,75.0,485.0,2025-05-22,,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,75.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1993
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TECO,183,75.0,74.0,Fresh Food,Upright,China,450.0,Refrigerator,N/A,N/A,2.0,705.0,No,Labelling and MEPS,TBF75RMDAWIBE,TBF75*MDAWIBE,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.51870991170973,-,0.0,331.175,"Australia,Fiji,New Zealand",129157,Approved,75.0,485.0,2025-05-22,,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,75.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1993
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TECO,183,75.0,74.0,Fresh Food,Upright,China,450.0,Refrigerator,N/A,N/A,2.0,705.0,No,Labelling and MEPS,TBF75SMDAWIBE,TBF75*MDAWIBE,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.51870991170973,-,0.0,331.175,"Australia,Fiji,New Zealand",129157,Approved,75.0,485.0,2025-05-22,,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,75.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1993
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,TECO,183,75.0,74.0,Fresh Food,Upright,China,450.0,Refrigerator,N/A,N/A,2.0,705.0,No,Labelling and MEPS,TBF75WMDAWIBE,TBF75*MDAWIBE,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.51870991170973,-,0.0,331.175,"Australia,Fiji,New Zealand",129157,Approved,75.0,485.0,2025-05-22,,Class 2,Available,http://www.teco.com.au/,http://www.teco.com.au/,308.0,0.309,75.0,2,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ARF1993
N/A,New requirements (Household Refrigerating Appliances) 2019,ACQUA,177,145.0,N/A,Freezer,Chest,China,625.0,Freezer,N/A,N/A,6C,859.0,-,Labelling and MEPS,GY-NE15CF,,AS/NZS  IEC  62552.3:2018,4.0,4.14611,N/A,N/A,295.48,New Zealand,129161,Approved,145.0,559.0,2120-05-25,,Class 8,Available,http://www.jalmacsales.com/,,182.2,0.4375,258.927,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0680
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,NAKITA,235,145.0,143.0,Freezer,Chest,China,554.0,Freezer,N/A,N/A,6C,847.0,No,Labelling and MEPS,CM0551,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.38540118465712,-,0.0,321.248,Fiji,129173,Approved,145.0,730.0,2025-05-29,,Class 8,Unavailable,,,202.0,0.514,232.0,6C,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2005
Yes,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2012,LG,560,"265.0,422.0","220.0,406.0","Freezer,Fresh Food",Side by Side,China,738.0,Refrigerator/Freezer,N/A,N/A,5S,1790.0,No,Labelling and MEPS,GS-VB680PL,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.04244422799815,-,0.0,797.244,"Australia,New Zealand",129178,Superseded,687.0,912.0,2025-05-28,2021-08-15,Class 7,Available,,,607.0,0.18,846.0,5S,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ARF2004
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,MITSUBISHI ELECTRIC,342,"133.0,262.0,97.0","74.0,232.0,55.0","Freezer,Fresh Food,Special",Upright,Thailand,709.0,Refrigerator/Freezer,N/A,N/A,5B,1798.0,No,Labelling and MEPS,MR-CGX492EP-GBK-A2,MR-CGX492EP series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01519596247351,"1,1,1",89.4383,738.92328,"Australia,New Zealand",129192,Approved,492.0,699.0,2025-05-26,,Class 6,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,440.0,0.382,548.39,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1996
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,MITSUBISHI ELECTRIC,342,"133.0,262.0,97.0","74.0,232.0,55.0","Freezer,Fresh Food,Special",Upright,Thailand,709.0,Refrigerator/Freezer,N/A,N/A,5B,1798.0,No,Labelling and MEPS,MR-CGX492EP-GSL-A2,MR-CGX492EP series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01519596247351,"1,1,1",89.4383,738.92328,"Australia,New Zealand",129192,Approved,492.0,699.0,2025-05-26,,Class 6,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,440.0,0.382,548.39,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1996
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,MITSUBISHI ELECTRIC,342,"133.0,262.0,97.0","74.0,232.0,55.0","Freezer,Fresh Food,Special",Upright,Thailand,709.0,Refrigerator/Freezer,N/A,N/A,5B,1798.0,No,Labelling and MEPS,MR-CGX492EP-GWH-A2,MR-CGX492EP series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01519596247351,"1,1,1",89.4383,738.92328,"Australia,New Zealand",129192,Approved,492.0,699.0,2025-05-26,,Class 6,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,440.0,0.382,548.39,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1996
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,MITSUBISHI ELECTRIC,342,"133.0,262.0,97.0","74.0,232.0,55.0","Freezer,Fresh Food,Special",Upright,Thailand,709.0,Refrigerator/Freezer,N/A,N/A,5B,1798.0,No,Labelling and MEPS,MR-CGX492EPL-GBK-A2,MR-CGX492EP series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01519596247351,"1,1,1",89.4383,738.92328,"Australia,New Zealand",129192,Approved,492.0,699.0,2025-05-26,,Class 6,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,440.0,0.382,548.39,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1996
No,Greenhouse and Energy Minimum Standards (Household Refrigerating Appliances) Determination 2019,MITSUBISHI ELECTRIC,342,"133.0,262.0,97.0","74.0,232.0,55.0","Freezer,Fresh Food,Special",Upright,Thailand,709.0,Refrigerator/Freezer,N/A,N/A,5B,1798.0,No,Labelling and MEPS,MR-CGX492EPL-GSL-A2,MR-CGX492EP series,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.01519596247351,"1,1,1",89.4383,738.92328,"Australia,New Zealand",129192,Approved,492.0,699.0,2025-05-26,,Class 6,Available,http://www.MitsubishiElectric.com.au/,http://www.mitsubishielectric.com.au,440.0,0.382,548.39,5B,N/A,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ARF1996
